;ShotType;Transition;TwoLegged;Angle;Distance;competition_EURO;competition_NBA;competition_SLO1;competition_U14;playertype_F;playertype_G;movement_dribble or cut;movement_no
435;0;0;0;70.14;0.91;0;0;0;1;0;0;0;1
436;0;0;1;69.83;0.74;0;0;0;1;0;0;0;1
437;0;0;1;47.95;7.21;0;0;0;1;0;0;0;1
438;3;0;0;21.22;1.78;0;0;0;1;0;0;0;1
439;0;0;1;40.97;0.98;0;0;0;1;0;0;0;1
440;3;0;1;51.78;1.02;0;0;0;1;0;0;0;1
441;0;0;0;70.5;1.25;0;0;0;1;0;0;0;1
442;1;0;0;59.07;0.81;0;0;0;1;0;0;0;0
443;0;0;0;64.28;0.71;0;0;0;1;0;0;0;1
444;0;0;0;49.18;1.13;0;0;0;1;0;0;0;1
445;1;1;1;69.35;0.57;0;0;0;1;0;0;0;1
446;1;0;1;70.14;0.91;0;0;0;1;0;0;0;1
447;1;1;0;72.93;0.5;0;0;0;1;0;0;1;0
448;3;0;1;70.78;1.76;0;0;0;1;0;0;0;1
449;1;0;0;62.05;0.55;0;0;0;1;0;0;0;0
450;0;0;1;67.54;1.8;0;0;0;1;0;0;0;1
451;0;0;1;47.75;0.94;0;0;0;1;0;0;0;1
452;0;0;0;55.35;1.3;0;0;0;1;0;0;1;0
453;0;0;1;6.49;0.47;0;0;0;1;0;0;0;1
454;1;0;1;59.62;0.93;0;0;0;1;0;0;0;1
455;1;0;1;39.23;0.68;0;0;0;1;0;0;0;1
456;1;0;1;62.05;0.55;0;0;0;1;0;0;0;1
457;1;0;1;50.76;0.83;0;0;0;1;0;0;0;1
458;1;1;0;69.35;0.57;0;0;0;1;0;0;1;0
459;0;0;0;16.54;0.94;0;0;0;1;0;0;0;1
460;5;0;1;61.55;5.85;0;0;0;1;0;0;0;1
461;0;0;1;21.87;1.73;0;0;0;1;0;0;0;1
462;0;0;0;19.42;1.13;0;0;0;1;0;0;1;0
463;5;0;1;28.78;7.23;0;0;0;1;0;1;0;1
464;0;0;1;60.04;1.05;0;0;0;1;0;1;0;1
465;1;0;0;59.97;0.62;0;0;0;1;0;1;1;0
466;1;0;0;86.08;0.59;0;0;0;1;0;1;1;0
467;1;1;0;38.52;0.95;0;0;0;1;0;1;1;0
468;0;1;1;71.77;2.54;0;0;0;1;0;1;0;1
469;5;0;1;5.37;5.72;0;0;0;1;0;1;0;1
470;1;0;0;73.83;0.73;0;0;0;1;0;1;1;0
471;0;0;1;72.99;6.95;0;0;0;1;0;1;0;1
472;5;0;1;87.88;6.92;0;0;0;1;0;1;0;1
473;1;0;0;69.83;0.74;0;0;0;1;0;1;1;0
474;5;0;1;69.89;2.0;0;0;0;1;0;1;0;1
475;5;0;1;34.46;7.1;0;0;0;1;0;1;0;1
476;5;0;1;25.93;7.35;0;0;0;1;0;1;0;1
477;5;0;1;69.28;5.44;0;0;0;1;0;1;0;1
478;1;0;0;56.84;0.96;0;0;0;1;0;1;1;0
479;3;0;1;18.71;0.67;0;0;0;1;0;1;0;1
480;0;0;1;53.34;7.01;0;0;0;1;0;1;0;1
481;1;0;0;37.97;0.87;0;0;0;1;0;1;1;0
482;1;1;0;77.03;0.66;0;0;0;1;0;1;1;0
483;1;0;0;62.56;0.91;0;0;0;1;0;1;1;0
484;0;0;1;42.28;7.41;0;0;0;1;0;1;0;1
485;0;0;1;88.02;4.29;0;0;0;1;0;1;0;1
486;5;0;1;42.91;7.55;0;0;0;1;0;1;0;1
487;1;0;1;45.76;0.6;0;0;0;1;0;1;0;1
488;0;0;0;53.57;1.07;0;0;0;1;0;0;0;1
489;1;1;0;48.0;0.87;0;0;0;1;0;0;1;0
490;0;0;1;25.75;1.48;0;0;0;1;0;0;0;1
491;0;0;1;72.93;0.5;0;0;0;1;0;0;0;1
492;0;0;1;32.56;8.16;0;0;0;1;1;0;0;1
493;0;0;1;44.93;7.28;0;0;0;1;1;0;0;1
494;0;0;0;4.77;1.93;0;0;0;1;1;0;1;0
495;1;0;0;55.97;1.03;0;0;0;1;1;0;0;0
496;0;0;1;86.52;6.87;0;0;0;1;1;0;0;1
497;0;0;1;25.8;1.6;0;0;0;1;1;0;0;1
498;0;0;1;32.05;7.67;0;0;0;1;1;0;0;1
499;0;0;1;10.46;7.38;0;0;0;1;1;0;0;1
500;0;0;1;69.83;0.74;0;0;0;1;1;0;0;1
501;1;1;1;30.52;0.42;0;0;0;1;1;0;0;1
502;0;0;1;49.6;7.46;0;0;0;1;1;0;0;1
503;0;0;1;33.15;7.44;0;0;0;1;1;0;0;1
504;0;0;1;10.79;7.44;0;0;0;1;1;0;0;1
505;3;0;1;11.44;0.81;0;0;0;1;1;0;0;1
506;0;0;1;60.87;7.05;0;0;0;1;1;0;0;1
507;5;0;1;29.31;7.33;0;0;0;1;1;0;0;1
508;5;0;0;59.97;0.62;0;0;0;1;1;0;0;0
509;5;0;1;78.91;7.21;0;0;0;1;1;0;0;1
510;0;0;1;17.33;0.72;0;0;0;1;1;0;0;1
511;0;0;1;13.68;7.25;0;0;0;1;1;0;0;1
512;0;0;1;28.03;7.18;0;0;0;1;1;0;0;1
513;0;0;1;37.93;2.44;0;0;0;1;1;0;0;1
514;0;0;0;5.23;1.18;0;0;0;1;1;0;0;1
515;5;1;0;55.84;0.65;0;0;0;1;1;0;1;0
516;0;0;1;58.78;7.14;0;0;0;1;1;0;0;1
517;0;0;1;28.31;7.57;0;0;0;1;1;0;0;1
518;0;0;1;33.38;7.21;0;0;0;1;1;0;0;1
519;0;0;0;59.42;2.3;0;0;0;1;1;0;1;0
520;0;0;0;60.04;1.05;0;0;0;1;1;0;0;1
521;1;1;0;42.56;0.71;0;0;0;1;1;0;1;0
522;5;0;0;11.61;2.13;0;0;0;1;1;0;1;0
523;1;0;0;3.4;0.9;0;0;0;1;1;0;1;0
524;0;0;1;49.11;7.3;0;0;0;1;1;0;0;1
525;5;0;1;22.53;5.17;0;0;0;1;1;0;0;1
526;5;0;0;14.86;1.88;0;0;0;1;1;0;1;0
527;1;1;0;69.35;0.57;0;0;0;1;1;0;1;0
528;0;0;1;3.38;7.27;0;0;0;1;1;0;0;1
529;5;0;1;27.81;1.26;0;0;0;1;1;0;0;1
530;1;1;0;38.52;0.6;0;0;0;1;1;0;1;0
531;0;1;1;0.0;0.42;0;0;0;1;1;0;0;1
532;0;0;1;68.45;3.63;0;0;0;1;1;0;0;1
533;1;0;0;19.89;0.79;0;0;0;1;1;0;1;0
534;1;0;1;45.9;0.52;0;0;0;1;1;0;0;1
535;1;0;1;59.17;0.5;0;0;0;1;1;0;0;1
536;1;1;0;67.28;0.52;0;0;0;1;1;0;1;0
537;0;0;1;29.62;7.48;0;0;0;1;1;0;0;1
538;1;0;1;61.07;0.31;0;0;0;1;1;0;0;1
539;0;0;1;29.32;6.35;0;0;0;1;1;0;0;1
540;0;0;0;24.08;2.76;0;0;0;1;1;0;1;0
541;0;0;1;21.9;7.18;0;0;0;1;1;0;0;1
542;1;0;0;52.99;0.6;0;0;0;1;1;0;1;0
543;0;0;1;83.88;4.42;0;0;0;1;1;0;0;1
544;1;0;0;36.39;0.45;0;0;0;1;1;0;1;0
545;0;0;1;83.46;5.55;0;0;0;1;1;0;0;1
546;0;0;0;19.28;1.3;0;0;0;1;1;0;1;0
547;1;0;1;54.7;0.72;0;0;0;1;1;0;0;1
548;0;0;1;69.35;6.98;0;0;0;1;1;0;0;1
549;1;1;0;68.45;0.4;0;0;0;1;0;1;1;0
550;1;0;0;58.33;0.69;0;0;0;1;0;1;1;0
551;5;0;1;66.34;4.8;0;0;0;1;0;1;0;1
552;1;1;0;58.33;0.69;0;0;0;1;0;1;1;0
553;0;0;1;27.65;7.16;0;0;0;1;0;1;0;1
554;0;0;1;30.37;7.1;0;0;0;1;0;1;0;1
555;0;0;1;85.82;4.24;0;0;0;1;0;1;0;1
556;0;0;1;35.31;7.04;0;0;0;1;0;1;0;1
557;1;1;0;67.28;0.52;0;0;0;1;0;1;1;0
558;0;0;1;11.85;7.3;0;0;0;1;0;1;0;1
559;0;0;1;8.35;7.01;0;0;0;1;0;1;0;1
560;0;0;1;6.98;2.64;0;0;0;1;0;1;0;1
561;0;0;1;38.79;7.1;0;0;0;1;0;1;0;1
562;1;0;1;68.93;0.86;0;0;0;1;0;1;0;1
563;0;0;0;0.0;2.03;0;0;0;1;0;1;0;1
564;0;0;1;11.19;7.18;0;0;0;1;0;1;0;1
565;0;0;1;38.14;7.72;0;0;0;1;0;1;0;1
566;0;0;1;46.78;7.06;0;0;0;1;0;1;0;1
567;0;0;1;13.99;7.09;0;0;0;1;0;1;0;1
568;0;0;1;18.93;7.1;0;0;0;1;0;1;0;1
569;0;0;1;31.09;5.71;0;0;0;1;0;1;0;1
570;1;0;0;21.06;0.45;0;0;0;1;0;1;1;0
571;1;1;0;59.97;0.62;0;0;0;1;0;1;1;0
572;0;0;1;10.93;7.06;0;0;0;1;0;1;0;1
573;0;0;1;43.62;1.32;0;0;0;1;0;1;0;1
574;0;0;1;14.1;7.04;0;0;0;1;0;1;0;1
575;0;0;1;30.38;6.04;0;0;0;1;0;1;0;1
576;0;0;1;22.96;7.0;0;0;0;1;0;1;0;1
577;0;1;1;52.99;7.04;0;0;0;1;0;1;0;1
578;1;0;0;74.55;0.56;0;0;0;1;0;1;0;0
579;0;0;1;46.43;7.25;0;0;0;1;0;1;0;1
580;5;0;1;12.86;7.22;0;0;0;1;0;1;0;1
581;0;1;1;25.24;5.4;0;0;0;1;0;1;0;1
582;0;0;1;61.47;3.35;0;0;0;1;0;1;0;1
583;0;0;1;54.11;7.14;0;0;0;1;0;1;0;1
584;0;1;0;4.52;2.04;0;0;0;1;0;1;0;1
585;5;0;1;3.83;7.22;0;0;0;1;0;1;0;1
586;5;0;1;80.76;4.61;0;0;0;1;0;1;0;1
587;5;0;1;50.49;6.67;0;0;0;1;0;1;0;1
588;5;0;0;50.76;0.83;0;0;0;1;0;1;1;0
589;1;0;1;66.03;0.76;0;0;0;1;0;0;0;1
590;0;0;1;60.91;0.86;0;0;0;1;0;0;0;1
591;1;0;1;23.85;0.4;0;0;0;1;0;0;0;1
592;5;0;0;64.14;0.83;0;0;0;1;0;0;0;0
593;1;0;1;0.0;0.69;0;0;0;1;0;0;0;1
594;5;0;0;21.42;1.03;0;0;0;1;0;0;0;0
595;0;0;1;75.57;2.32;0;0;0;1;0;0;0;1
596;0;0;1;66.81;2.56;0;0;0;1;0;0;0;1
597;1;0;0;69.35;0.57;0;0;0;1;0;0;1;0
598;0;0;1;2.46;5.0;0;0;0;1;0;0;0;1
599;0;1;1;58.33;0.69;0;0;0;1;0;0;0;1
600;0;0;1;1.69;1.82;0;0;0;1;0;0;0;1
601;1;1;0;44.04;2.0;0;0;0;1;0;0;1;0
602;1;0;0;67.02;0.93;0;0;0;1;0;0;1;0
603;1;1;1;26.93;0.71;0;0;0;1;0;0;0;1
604;5;1;0;64.14;0.83;0;0;0;1;0;0;1;0
605;1;0;0;62.28;0.67;0;0;0;1;0;0;1;0
606;0;0;1;11.39;1.08;0;0;0;1;0;0;0;1
607;1;1;0;77.03;0.66;0;0;0;1;0;0;1;0
608;0;0;1;65.54;4.65;0;0;0;1;0;0;0;1
609;5;1;1;86.59;5.21;0;0;0;1;0;0;0;1
610;1;1;0;7.32;0.42;0;0;0;1;0;0;1;0
611;5;0;0;57.01;0.77;0;0;0;1;0;0;0;0
612;1;1;0;54.23;0.99;0;0;0;1;0;0;1;0
613;1;0;0;55.84;0.65;0;0;0;1;0;0;1;0
614;0;1;0;55.84;0.65;0;0;0;1;0;0;0;1
615;0;0;0;66.54;0.64;0;0;0;1;0;0;0;1
616;0;0;0;64.28;0.71;0;0;0;1;0;0;0;1
617;0;0;0;49.12;0.64;0;0;0;1;1;0;0;1
618;1;0;0;62.56;0.91;0;0;0;1;1;0;0;0
619;0;0;0;35.46;1.57;0;0;0;1;1;0;1;0
620;0;0;1;76.6;3.19;0;0;0;1;1;0;0;1
621;0;0;1;53.81;2.99;0;0;0;1;1;0;0;1
622;0;0;1;53.25;7.09;0;0;0;1;1;0;0;1
623;0;0;0;37.13;4.17;0;0;0;1;1;0;0;1
624;0;0;1;63.84;1.31;0;0;0;1;1;0;0;1
625;0;0;1;45.82;5.08;0;0;0;1;1;0;0;1
626;0;0;0;54.29;2.38;0;0;0;1;1;0;0;1
627;0;0;0;44.04;2.0;0;0;0;1;1;0;0;1
628;0;0;1;71.79;2.37;0;0;0;1;1;0;0;1
629;3;0;1;9.55;0.97;0;0;0;1;1;0;0;1
630;3;0;1;0.0;1.49;0;0;0;1;1;0;0;1
631;0;0;0;32.3;1.7;0;0;0;1;1;0;1;0
632;1;0;1;58.33;0.69;0;0;0;1;1;0;0;1
633;1;1;0;16.75;1.67;0;0;0;1;1;0;1;0
634;0;0;1;67.48;7.13;0;0;0;1;1;0;0;1
635;0;1;1;50.16;1.74;0;0;0;1;1;0;0;1
636;0;0;1;43.12;3.45;0;0;0;1;1;0;0;1
637;0;0;1;21.9;7.18;0;0;0;1;1;0;0;1
638;0;0;1;83.27;4.48;0;0;0;1;1;0;0;1
639;0;0;1;66.29;7.2;0;0;0;1;1;0;0;1
640;0;0;1;12.42;3.74;0;0;0;1;1;0;0;1
641;0;0;1;43.83;3.71;0;0;0;1;1;0;0;1
642;0;0;1;71.36;2.15;0;0;0;1;1;0;0;1
643;0;0;1;2.16;7.1;0;0;0;1;1;0;0;1
644;1;0;0;43.36;1.09;0;0;0;1;1;0;0;0
645;0;1;0;49.85;0.98;0;0;0;1;1;0;0;1
646;5;0;1;30.54;5.8;0;0;0;1;1;0;0;1
647;1;0;0;69.35;0.57;0;0;0;1;0;1;1;0
648;0;0;1;89.89;7.07;0;0;0;1;0;1;0;1
649;1;1;0;60.52;0.74;0;0;0;1;0;1;1;0
650;1;0;1;17.02;0.55;0;0;0;1;0;1;0;1
651;1;1;1;70.78;4.54;0;0;0;1;0;1;0;1
652;1;0;0;64.77;0.47;0;0;0;1;0;1;0;0
653;1;1;0;80.02;0.54;0;0;0;1;0;1;1;0
654;0;0;1;60.04;1.05;0;0;0;1;0;1;0;1
655;5;0;0;12.33;1.25;0;0;0;1;0;1;1;0
656;0;0;1;64.28;0.71;0;0;0;1;0;1;0;1
657;0;0;0;51.36;0.75;0;0;0;1;0;1;1;0
658;0;0;0;45.33;1.13;0;0;0;1;0;1;1;0
659;1;0;0;81.66;0.65;0;0;0;1;0;1;0;0
660;1;1;1;50.46;0.49;0;0;0;1;0;1;0;1
661;1;0;0;64.77;0.47;0;0;0;1;0;1;1;0
662;0;0;1;81.32;7.05;0;0;0;1;0;1;0;1
663;0;0;1;2.52;3.65;0;0;0;1;0;1;0;1
664;0;1;0;64.28;0.71;0;0;0;1;0;1;1;0
665;5;0;1;86.86;7.14;0;0;0;1;0;1;0;1
666;1;0;1;36.39;0.45;0;0;0;1;0;1;0;1
667;1;0;0;37.08;1.33;0;0;0;1;0;1;1;0
668;1;1;0;65.27;0.35;0;0;0;1;0;1;1;0
669;1;1;0;0.0;0.69;0;0;0;1;0;1;1;0
670;0;0;1;84.11;3.02;0;0;0;1;0;1;0;1
671;1;1;1;12.25;0.76;0;0;0;1;0;1;0;1
672;3;0;1;52.99;0.87;0;0;0;1;0;0;0;1
673;0;0;1;57.29;0.57;0;0;0;1;0;0;0;1
674;1;0;1;61.7;0.43;0;0;0;1;0;0;0;1
675;0;0;0;45.23;1.43;0;0;0;1;0;0;0;1
676;0;0;1;16.25;4.98;0;0;0;1;0;0;0;1
677;1;0;0;48.67;0.71;0;0;0;1;0;0;0;0
678;0;0;0;23.62;1.34;0;0;0;1;1;0;0;1
679;0;0;0;61.43;2.56;0;0;0;1;1;0;1;0
680;1;1;1;72.34;0.84;0;0;0;1;1;0;0;1
681;1;0;0;60.52;0.74;0;0;0;1;1;0;1;0
682;1;1;0;57.01;0.77;0;0;0;1;1;0;1;0
683;0;0;1;28.56;5.38;0;0;0;1;1;0;0;1
684;1;1;0;59.97;0.62;0;0;0;1;1;0;1;0
685;5;0;1;57.64;7.42;0;0;0;1;1;0;0;1
686;5;0;1;68.75;7.24;0;0;0;1;1;0;0;1
687;1;0;1;16.54;0.94;0;0;0;1;1;0;0;1
688;5;0;1;42.59;7.44;0;0;0;1;1;0;0;1
689;0;0;0;13.18;0.71;0;0;0;1;1;0;0;1
690;5;0;1;55.17;7.05;0;0;0;1;1;0;0;1
691;5;0;0;67.57;0.81;0;0;0;1;1;0;1;0
692;0;1;0;45.76;0.6;0;0;0;1;1;0;0;1
693;5;0;1;47.34;5.46;0;0;0;1;1;0;0;1
694;5;0;1;58.27;7.24;0;0;0;1;1;0;0;1
695;1;1;0;52.99;0.6;0;0;0;1;1;0;1;0
696;0;1;1;47.57;3.41;0;0;0;1;0;1;0;1
697;0;0;1;78.89;3.0;0;0;0;1;0;1;0;1
698;5;0;1;75.35;5.48;0;0;0;1;1;0;0;1
699;1;0;1;45.58;0.75;0;0;0;1;1;0;0;1
700;5;0;1;66.32;5.73;0;0;0;1;1;0;0;1
701;5;0;0;73.88;1.12;0;0;0;1;0;0;1;0
702;1;0;0;45.66;0.67;0;0;0;1;0;0;1;0
703;0;0;0;74.55;0.56;0;0;0;1;0;0;1;0
704;0;0;1;7.33;5.04;0;0;0;1;0;0;0;1
705;1;0;0;42.29;0.64;0;0;0;1;0;0;1;0
706;0;0;1;34.81;7.13;0;0;0;1;0;0;0;1
707;1;0;0;4.46;0.69;0;0;0;1;0;0;1;0
708;0;0;1;64.14;0.83;0;0;0;1;0;0;0;1
709;1;0;0;55.84;0.65;0;0;0;1;0;0;1;0
710;0;0;1;86.76;5.47;0;0;0;1;0;0;0;1
711;1;1;0;45.58;0.75;0;0;0;1;0;0;1;0
712;1;0;1;68.3;0.69;0;0;0;1;0;0;0;1
713;1;0;0;62.05;0.55;0;0;0;1;0;0;1;0
714;0;1;0;59.97;0.62;0;0;0;1;0;0;0;1
715;5;0;0;58.36;2.64;0;0;0;1;0;0;1;0
716;0;0;1;11.83;1.31;0;0;0;1;0;0;0;1
717;1;0;0;68.3;0.69;0;0;0;1;0;0;1;0
718;1;0;0;57.29;0.57;0;0;0;1;0;0;0;0
719;1;0;0;52.99;0.6;0;0;0;1;0;0;1;0
720;1;0;0;64.48;0.59;0;0;0;1;0;0;1;0
721;0;0;1;62.05;2.73;0;0;0;1;0;0;0;1
722;1;1;0;57.29;0.57;0;0;0;1;0;0;1;0
723;1;0;0;54.7;0.72;0;0;0;1;0;0;1;0
724;1;0;0;58.33;0.69;0;0;0;1;0;0;1;0
725;0;0;1;12.25;0.76;0;0;0;1;0;0;0;1
726;0;0;1;3.98;4.63;0;0;0;1;0;0;0;1
727;1;0;1;54.7;0.72;0;0;0;1;0;0;0;1
728;0;0;1;53.07;7.24;0;0;0;1;0;0;0;1
729;0;0;1;75.76;5.42;0;0;0;1;0;0;0;1
730;0;0;0;60.04;1.05;0;0;0;1;0;0;1;0
731;0;0;1;70.08;2.96;0;0;0;1;0;0;0;1
732;1;0;1;66.03;0.76;0;0;0;1;0;0;0;1
733;3;0;1;18.71;0.67;0;0;0;1;0;0;0;1
734;1;0;1;27.18;0.47;0;0;0;1;0;0;0;1
735;1;0;1;59.17;0.5;0;0;0;1;0;0;0;1
736;0;0;1;12.25;0.76;0;0;0;1;0;0;0;1
737;1;0;1;59.17;0.5;0;0;0;1;0;0;0;1
738;0;0;1;28.7;6.25;0;0;0;0;0;1;0;1
739;0;0;1;30.82;7.32;0;0;0;0;0;1;0;1
740;1;0;1;41.49;0.49;0;0;0;0;0;1;0;1
741;0;0;1;59.0;7.19;0;0;0;0;0;1;0;1
742;0;0;1;26.49;7.45;0;0;0;0;0;1;0;1
743;1;0;0;69.35;0.57;0;0;0;0;0;1;1;0
744;3;0;1;2.3;1.33;0;0;0;0;0;1;0;1
745;0;0;1;1.59;3.86;0;0;0;0;0;1;0;1
746;0;0;1;45.53;7.28;0;0;0;0;0;1;0;1
747;1;0;1;3.61;0.85;0;0;0;0;0;1;0;1
748;1;0;0;59.62;0.93;0;0;0;0;0;1;1;0
749;1;1;0;55.92;0.84;0;0;0;0;0;1;1;0
750;0;0;0;24.05;1.58;0;0;0;0;0;1;1;0
751;0;0;1;26.31;7.37;0;0;0;0;0;1;0;1
752;0;0;1;49.97;7.35;0;0;0;0;0;1;0;1
753;1;1;0;3.61;0.85;0;0;0;0;0;1;1;0
754;1;1;0;53.76;0.8;0;0;0;0;0;1;1;0
755;1;0;0;50.76;0.83;0;0;0;0;0;1;1;0
756;4;1;1;55.7;0.45;0;0;0;0;0;1;0;1
757;0;0;1;4.1;1.5;0;0;0;0;0;1;0;1
758;5;0;0;45.12;2.04;0;0;0;0;0;1;1;0
759;0;0;1;57.05;7.6;0;0;0;0;0;1;0;1
760;0;0;0;4.6;1.34;0;0;0;0;0;1;1;0
761;3;0;1;16.34;1.33;0;0;0;0;0;1;0;1
762;0;0;1;34.0;0.96;0;0;0;0;0;1;0;1
763;0;0;0;27.59;1.5;0;0;0;0;1;0;1;0
764;5;1;1;80.02;0.54;0;0;0;0;1;0;0;1
765;0;1;0;68.3;0.69;0;0;0;0;1;0;0;1
766;5;0;1;57.29;0.57;0;0;0;0;1;0;0;1
767;0;0;1;70.35;1.08;0;0;0;0;1;0;0;1
768;5;1;0;40.99;1.55;0;0;0;0;1;0;0;0
769;1;0;1;29.62;0.98;0;0;0;0;1;0;0;1
770;1;0;0;68.45;0.4;0;0;0;0;1;0;1;0
771;1;0;1;67.57;0.81;0;0;0;0;1;0;0;1
772;3;0;1;27.95;2.06;0;0;0;0;1;0;0;1
773;1;0;0;45.58;0.75;0;0;0;0;1;0;1;0
774;1;0;1;66.54;0.64;0;0;0;0;1;0;0;1
775;1;0;1;49.85;0.98;0;0;0;0;1;0;0;1
776;1;0;0;71.09;0.62;0;0;0;0;1;0;0;0
777;0;0;1;66.48;2.4;0;0;0;0;1;0;0;1
778;0;0;1;48.23;7.25;0;0;0;0;1;0;0;1
779;0;0;1;86.35;6.98;0;0;0;0;1;0;0;1
780;0;0;1;38.39;7.68;0;0;0;0;1;0;0;1
781;5;0;0;0.0;1.6;0;0;0;0;1;0;1;0
782;1;0;1;69.35;0.57;0;0;0;0;1;0;0;1
783;0;0;0;61.07;1.53;0;0;0;0;1;0;0;1
784;5;0;0;20.99;1.2;0;0;0;0;1;0;0;0
785;1;0;0;64.04;0.95;0;0;0;0;1;0;1;0
786;1;1;0;42.78;0.79;0;0;0;0;1;0;1;0
787;5;0;0;0.0;1.12;0;0;0;0;1;0;0;0
788;0;0;1;69.03;6.88;0;0;0;0;1;0;0;1
789;0;0;1;67.08;7.15;0;0;0;0;1;0;0;1
790;0;0;1;84.89;7.1;0;0;0;0;1;0;0;1
791;0;0;1;64.56;7.24;0;0;0;0;1;0;0;1
792;0;0;1;85.14;6.83;0;0;0;0;1;0;0;1
793;1;1;0;58.33;0.69;0;0;0;0;1;0;1;0
794;1;0;1;55.92;0.84;0;0;0;0;1;0;0;1
795;0;0;1;76.24;6.51;0;0;0;0;1;0;0;1
796;0;0;0;64.14;0.83;0;0;0;0;1;0;1;0
797;3;0;1;20.99;1.2;0;0;0;0;1;0;0;1
798;1;0;0;19.09;0.33;0;0;0;0;1;0;0;0
799;3;0;1;3.21;0.96;0;0;0;0;1;0;0;1
800;1;0;1;22.95;0.69;0;0;0;0;1;0;0;1
801;0;0;1;7.49;4.93;0;0;0;0;1;0;0;1
802;0;0;1;83.42;4.58;0;0;0;0;1;0;0;1
803;1;0;1;68.3;0.69;0;0;0;0;1;0;0;1
804;0;0;1;3.86;7.16;0;0;0;0;1;0;0;1
805;3;0;1;36.64;1.8;0;0;0;0;1;0;0;1
806;1;0;1;27.95;1.14;0;0;0;0;0;0;0;1
807;1;1;1;45.51;0.83;0;0;0;0;0;0;0;1
808;0;0;1;82.13;6.98;0;0;0;0;0;0;0;1
809;3;0;0;30.71;1.05;0;0;0;0;0;0;0;1
810;1;0;1;10.86;1.14;0;0;0;0;0;0;0;1
811;0;0;1;72.34;0.84;0;0;0;0;0;0;0;1
812;1;1;0;48.67;0.71;0;0;0;0;0;0;1;0
813;1;1;0;33.16;1.08;0;0;0;0;1;0;1;0
814;1;1;1;45.46;0.9;0;0;0;0;0;0;0;1
815;0;0;1;81.52;3.2;0;0;0;0;0;1;0;1
816;1;0;0;77.6;0.44;0;0;0;0;1;0;1;0
817;5;0;0;79.52;2.89;0;0;0;0;0;1;1;0
818;1;1;1;63.02;2.34;0;0;0;0;1;0;0;1
819;0;0;1;52.37;2.98;0;0;0;0;1;0;0;1
820;1;0;0;66.03;0.76;0;0;0;0;0;1;0;0
821;0;0;0;57.01;0.77;0;0;0;0;0;1;1;0
822;1;0;1;60.52;0.74;0;0;0;0;0;1;0;1
823;0;0;0;60.06;1.48;0;0;0;0;0;1;1;0
824;0;0;1;40.75;7.3;0;0;0;0;0;1;0;1
825;1;0;1;58.14;1.2;0;0;0;0;0;1;0;1
826;5;0;1;84.93;7.15;0;0;0;0;0;1;0;1
827;5;0;1;65.12;7.26;0;0;0;0;0;1;0;1
828;0;0;1;25.43;2.37;0;0;0;0;0;1;0;1
829;1;0;0;58.33;0.69;0;0;0;0;0;1;1;0
830;0;0;1;48.55;7.22;0;0;0;0;0;1;0;1
831;0;0;1;40.21;7.39;0;0;0;0;0;1;0;1
832;0;0;1;4.51;4.09;0;0;0;0;0;1;0;1
833;1;1;1;67.57;0.81;0;0;0;0;0;1;0;1
834;0;0;1;52.3;7.11;0;0;0;0;0;1;0;1
835;0;0;1;57.19;1.47;0;0;0;0;0;1;0;1
836;5;0;0;31.55;2.76;0;0;0;0;0;1;1;0
837;0;0;1;6.54;7.52;0;0;0;0;0;1;0;1
838;0;0;1;42.03;7.52;0;0;0;0;0;1;0;1
839;1;0;1;61.77;1.34;0;0;0;0;0;1;0;1
840;1;0;1;52.99;0.6;0;0;0;0;0;0;0;1
841;5;0;0;62.28;0.67;0;0;0;0;0;0;0;1
842;1;0;1;66.54;0.64;0;0;0;0;0;0;0;1
843;1;0;0;62.56;0.91;0;0;0;0;0;0;0;0
844;0;0;1;65.48;5.42;0;0;0;0;0;0;0;1
845;1;1;0;69.83;0.74;0;0;0;0;0;0;1;0
846;0;0;0;50.76;0.83;0;0;0;0;0;0;0;1
847;0;0;1;52.34;0.95;0;0;0;0;0;0;0;1
848;0;0;1;0.59;5.21;0;0;0;0;0;0;0;1
849;0;1;0;60.52;0.74;0;0;0;0;0;0;0;1
850;1;0;1;48.67;0.71;0;0;0;0;0;0;0;1
851;1;0;0;62.44;0.79;0;0;0;0;0;0;1;0
852;1;1;1;72.56;0.67;0;0;0;0;0;0;0;1
853;0;0;1;84.44;5.97;0;0;0;0;0;0;0;1
854;0;0;1;34.9;4.12;0;0;0;0;0;1;0;1
855;0;1;0;40.97;0.98;0;0;0;0;1;0;0;1
856;0;0;1;0.67;4.56;0;0;0;0;0;1;0;1
857;1;0;0;35.43;2.49;0;0;0;0;0;0;1;0
858;0;0;1;29.69;5.62;0;0;0;0;0;0;0;1
859;1;1;0;58.33;0.69;0;0;0;0;0;1;1;0
860;1;1;0;62.28;0.67;0;0;0;0;0;1;1;0
861;0;0;1;57.86;0.89;0;0;0;0;0;0;0;1
862;0;0;1;21.34;7.21;0;0;0;0;0;0;0;1
863;0;0;1;80.75;6.95;0;0;0;0;1;0;0;1
864;0;0;1;32.56;7.27;0;0;0;0;1;0;0;1
865;0;0;1;15.72;7.31;0;0;0;0;1;0;0;1
866;5;1;1;67.88;7.11;0;0;0;0;1;0;0;1
867;0;1;0;48.67;0.71;0;0;0;0;1;0;1;0
868;5;0;0;72.62;3.2;0;0;0;0;1;0;1;0
869;1;0;0;52.08;0.68;0;0;0;0;1;0;1;0
