;ShotType;Competition;PlayerType;Transition;TwoLegged;Movement;Angle;Distance
4290;2;5;2;0;0;2;12.73;8.27
4291;0;5;2;0;1;1;55.2;7.24
4292;0;5;2;0;1;1;25.18;7.3
4293;0;5;2;0;1;1;89.59;5.63
4294;0;5;2;0;1;1;84.09;4.58
4295;0;5;2;1;1;1;60.91;7.17
4296;0;5;2;0;1;1;7.63;7.27
4297;2;5;2;0;0;2;73.56;1.28
4298;3;5;2;0;1;1;27.22;2.23
4299;0;5;2;0;1;1;1.08;5.7
4300;1;5;2;0;0;2;73.08;1.06
4301;0;5;3;0;1;1;38.91;7.25
4302;3;5;2;0;1;1;0.0;1.71
4303;3;5;3;0;1;1;20.84;1.66
4304;0;5;3;0;1;1;89.67;7.02
4305;0;5;3;0;1;1;52.57;7.42
4306;3;5;3;0;1;1;1.51;2.03
4307;2;5;3;0;0;1;35.08;0.84
4308;0;5;3;0;1;1;2.52;7.32
4309;0;5;3;0;1;1;7.68;0.8
4310;0;5;3;0;1;1;7.12;3.03
4311;3;5;3;0;1;1;72.93;0.5
4312;0;5;3;0;1;1;66.26;1.17
4313;2;5;3;0;0;3;65.61;2.71
4314;0;5;3;0;1;1;0.85;7.2
4315;2;5;3;1;0;2;8.38;0.37
4316;0;5;3;0;1;1;49.18;1.13
4317;0;5;2;0;1;1;50.63;5.75
4318;1;5;2;0;1;1;57.86;0.89
4319;0;5;2;0;1;1;23.28;1.63
4320;1;5;2;1;0;2;69.83;0.74
4321;2;5;2;0;0;3;57.19;1.47
4322;0;5;1;0;1;1;56.03;7.3
4323;0;5;1;0;1;1;17.1;6.01
4324;4;5;1;0;1;1;66.26;0.23
4325;0;5;1;0;1;1;17.74;5.98
4326;1;5;1;0;1;1;50.68;7.2
4327;0;5;1;0;0;2;72.86;1.23
4328;3;5;3;0;1;1;3.37;1.82
4329;3;5;3;0;1;1;89.22;6.91
4330;1;5;3;1;0;2;55.92;0.84
4331;3;5;3;0;1;1;53.45;1.33
4332;0;5;1;0;1;1;60.59;7.32
4333;1;5;1;0;1;1;70.94;0.45
4334;0;5;2;0;0;2;73.55;2.23
4335;1;5;2;0;0;2;77.03;0.66
4336;0;5;2;1;1;1;4.51;7.49
4337;0;5;2;0;1;1;28.94;7.31
4338;1;5;2;0;0;2;80.65;1.57
4339;0;5;2;0;1;1;60.71;7.13
4340;0;5;2;0;1;1;53.24;7.36
4341;0;5;2;0;1;1;53.21;5.55
4342;1;5;2;1;0;2;64.04;0.95
4343;1;5;2;0;0;2;85.21;0.48
4344;0;5;2;0;1;1;41.93;8.02
4345;0;5;2;0;1;1;73.11;7.0
4346;0;5;2;0;1;1;10.16;7.59
4347;0;5;2;0;1;1;63.8;7.16
4348;0;5;2;0;1;1;77.47;7.13
4349;0;5;2;0;1;1;50.23;5.37
4350;0;5;2;0;1;1;54.03;7.68
4351;0;5;2;0;1;1;59.85;5.76
4352;3;5;3;0;1;1;11.83;1.31
4353;3;5;3;0;1;1;34.6;1.23
4354;3;5;3;0;0;1;23.5;1.75
4355;0;5;3;0;1;1;60.11;4.51
4356;0;5;3;0;1;1;2.48;4.95
4357;0;5;3;0;1;1;36.52;0.72
4358;0;5;1;0;1;1;71.44;6.72
4359;3;5;1;0;1;1;75.5;1.88
4360;3;5;1;0;1;1;79.19;1.36
4361;0;5;1;0;1;1;58.93;4.88
4362;3;5;1;0;1;1;66.16;1.7
4363;3;5;1;0;1;1;73.46;1.84
4364;0;5;1;0;1;1;85.37;3.17
4365;0;5;1;0;1;1;80.76;0.92
4366;3;5;1;0;1;1;3.48;1.77
4367;1;5;2;0;0;2;62.05;0.55
4368;0;5;2;0;1;1;57.24;6.24
4369;0;5;2;0;1;1;15.46;2.61
4370;0;5;2;1;1;1;54.89;6.16
4371;0;5;1;0;1;1;59.1;3.43
4372;2;5;1;0;0;2;74.55;0.56
4373;0;5;1;0;1;1;82.27;2.7
4374;0;5;1;0;1;1;48.19;7.33
4375;0;5;1;0;1;1;88.79;7.02
4376;0;5;1;0;1;1;87.06;7.08
4377;0;5;1;0;1;1;87.86;6.86
4378;2;5;1;1;0;2;32.7;0.5
4379;0;5;1;0;1;1;68.3;0.69
4380;0;5;1;1;1;1;87.01;6.97
4381;3;5;3;0;0;1;51.74;1.98
4382;0;5;3;0;1;1;83.43;1.29
4383;1;5;2;0;0;2;55.92;0.84
4384;0;5;2;0;1;1;28.03;7.18
4385;0;5;2;0;1;1;86.6;7.03
4386;0;5;2;0;1;1;55.99;5.75
4387;0;5;2;0;1;1;88.78;6.97
4388;0;5;2;0;1;1;26.31;7.37
4389;0;5;2;0;1;1;23.05;2.33
4390;0;5;2;0;0;1;14.51;1.71
4391;2;5;2;0;0;2;75.89;3.26
4392;0;5;2;0;1;1;58.78;7.14
4393;0;5;2;0;1;1;77.95;5.09
4394;2;5;2;0;1;1;80.91;0.6
4395;0;5;2;0;1;1;86.62;7.08
4396;0;5;3;1;1;1;72.34;0.84
4397;0;5;2;0;1;1;48.83;7.26
4398;0;5;2;0;1;1;85.4;6.88
4399;1;5;2;0;0;3;82.84;0.76
4400;0;5;2;0;1;1;48.55;7.22
4401;1;5;2;0;0;2;62.28;0.67
4402;1;5;2;0;0;2;51.36;0.75
4403;1;5;2;0;1;1;75.28;1.22
4404;0;5;2;1;1;1;77.5;0.93
4405;1;5;2;1;0;2;58.33;0.69
4406;0;5;2;0;1;1;62.31;2.06
4407;1;5;2;1;0;2;68.21;1.27
4408;0;5;2;0;1;1;44.97;4.7
4409;0;5;2;1;1;1;40.67;7.15
4410;2;5;2;0;0;2;65.76;1.41
4411;2;5;2;0;0;2;8.9;1.73
4412;3;5;2;0;0;1;88.65;1.71
4413;1;5;2;0;0;2;82.84;0.54
4414;1;5;2;0;0;2;89.58;1.82
4415;1;5;2;0;0;2;74.31;0.95
4416;0;5;1;0;1;1;89.6;5.73
4417;0;5;1;1;0;1;73.83;0.73
4418;0;5;1;0;1;1;15.39;7.47
4419;0;5;1;0;1;1;44.93;7.13
4420;0;5;1;0;1;1;1.85;1.66
4421;0;5;1;0;1;1;86.15;3.81
4422;0;5;1;0;1;1;49.78;3.65
4423;3;5;1;0;1;1;7.62;1.62
4424;3;5;1;0;1;1;15.75;1.78
4425;0;5;1;0;1;1;26.27;5.81
4426;0;5;2;0;1;1;0.0;7.2
4427;1;5;1;0;0;3;62.28;0.67
4428;1;5;1;0;0;3;71.22;0.96
4429;0;5;1;0;1;1;87.49;7.08
4430;3;5;1;0;1;1;9.82;1.57
4431;5;5;1;1;1;1;26.77;1.07
4432;0;5;1;0;1;1;26.86;7.59
4433;0;5;1;1;1;1;88.76;6.86
4434;0;5;1;0;1;1;12.25;0.76
4435;0;5;1;1;1;1;17.98;7.29
4436;0;5;1;1;1;1;55.31;7.17
4437;1;5;1;0;0;2;74.31;0.95
4438;2;5;1;0;1;1;43.46;1.17
4439;0;5;3;0;1;1;64.04;0.95
4440;3;5;3;0;1;1;72.93;0.5
4441;4;5;3;0;1;1;75.89;0.61
4442;0;5;3;0;1;1;75.89;0.83
4443;5;5;3;0;1;1;74.55;0.56
4444;4;5;3;0;1;1;77.6;0.44
4445;0;5;3;0;1;1;78.0;0.71
4446;1;5;1;0;1;1;46.7;1.47
4447;0;5;1;0;1;1;70.34;3.64
4448;0;5;1;0;1;1;80.41;3.15
4449;5;5;1;1;1;1;21.31;0.74
4450;0;5;1;0;1;1;42.03;5.2
4451;0;5;1;0;1;1;62.28;0.67
4452;0;5;1;1;1;1;49.38;7.34
4453;1;5;1;1;1;1;53.76;0.8
4454;0;5;1;0;1;1;88.87;4.77
4455;0;5;1;1;1;1;55.31;7.17
4456;0;5;1;0;0;1;75.89;0.17
4457;0;5;1;0;1;1;51.95;7.14
4458;1;5;1;0;0;2;48.3;0.79
4459;0;5;1;1;1;1;70.21;7.12
4460;4;5;1;0;1;1;81.43;0.27
4461;0;5;1;0;1;1;83.94;2.42
4462;0;5;1;0;1;1;73.39;0.89
4463;0;5;1;0;1;1;87.06;7.08
4464;3;5;1;0;1;1;10.03;1.85
4465;2;5;1;0;0;2;77.91;4.82
4466;0;5;1;0;1;1;44.64;7.78
4467;0;5;1;0;1;1;27.83;7.23
4468;1;5;1;0;1;1;71.09;0.62
4469;1;5;1;0;0;2;79.56;0.82
4470;0;5;1;1;1;1;80.45;7.06
4471;0;5;1;0;1;1;86.13;6.98
4472;0;5;1;0;0;1;78.11;2.03
4473;0;5;1;1;1;1;67.17;6.63
4474;0;5;1;1;1;1;60.06;6.55
4475;3;5;3;0;1;1;85.95;2.09
4476;0;5;3;0;1;1;69.07;1.32
4477;3;5;3;0;1;1;88.1;2.84
4478;3;5;3;0;0;1;4.29;2.15
4479;2;5;3;0;0;1;83.69;1.35
4480;1;5;3;0;1;1;45.76;0.6
4481;3;5;3;0;1;1;64.35;3.33
4482;0;5;1;1;1;1;71.64;4.57
4483;0;5;1;0;1;1;86.79;5.53
4484;0;5;1;0;1;1;28.78;7.23
4485;0;5;1;0;1;1;33.5;7.28
4486;2;5;1;0;0;2;63.07;2.82
4487;0;5;1;0;1;1;49.43;7.26
4488;0;5;1;0;1;1;0.0;3.27
4489;1;5;1;0;1;1;62.31;2.06
4490;0;5;1;0;1;1;4.16;2.96
4491;0;5;1;0;1;1;58.09;5.68
4492;1;5;1;1;0;2;67.57;0.81
4493;0;5;1;0;1;1;13.49;7.35
4494;0;5;1;0;1;1;51.01;7.17
4495;0;5;1;0;1;1;74.04;4.85
4496;2;5;2;0;0;2;51.09;3.24
4497;3;5;2;0;0;1;2.13;1.44
4498;2;5;2;0;0;3;86.16;6.23
4499;0;5;2;0;1;1;28.12;7.62
4500;0;5;2;0;1;1;1.88;4.89
4501;2;5;2;0;0;2;37.45;4.93
4502;0;5;2;0;1;1;24.9;7.76
4503;1;5;2;1;0;2;69.83;0.74
4504;1;5;2;1;0;2;85.69;0.54
4505;0;5;2;0;1;1;67.88;7.11
4506;1;5;2;0;0;2;59.62;0.93
4507;0;5;2;0;1;1;47.57;3.41
4508;0;5;2;0;1;1;16.41;7.4
4509;0;5;2;0;1;1;18.51;7.25
4510;0;5;2;0;1;1;44.64;7.47
4511;0;5;3;0;1;1;38.72;2.4
4512;0;5;3;0;1;1;38.85;7.17
4513;0;5;2;0;1;1;54.59;5.0
4514;0;5;3;0;1;1;1.6;7.69
4515;1;5;1;0;1;1;76.74;0.88
4516;0;5;1;0;1;1;34.88;8.06
4517;5;5;1;0;1;1;68.24;0.98
4518;2;5;1;0;0;2;58.75;2.57
4519;0;5;1;1;1;1;0.42;7.31
4520;0;5;1;0;1;1;86.92;0.75
4521;1;5;1;1;1;1;71.26;1.13
4522;0;5;1;0;1;1;7.62;1.62
4523;0;5;2;0;1;1;46.63;7.66
4524;0;5;2;0;1;1;65.9;7.22
4525;3;5;2;0;1;1;2.49;2.47
4526;0;5;2;0;1;1;65.3;7.31
4527;0;5;2;1;1;1;60.79;7.37
4528;0;5;2;1;1;1;68.94;7.0
4529;0;5;2;0;1;1;1.18;5.21
4530;0;5;2;0;1;1;68.75;7.24
4531;0;5;2;0;1;1;85.94;2.47
4532;2;5;2;1;0;3;80.76;0.92
4533;1;5;2;0;0;2;72.34;0.84
4534;0;5;2;0;1;1;82.9;6.42
4535;0;5;2;0;1;1;83.39;6.9
4536;1;5;2;1;0;2;57.01;0.77
4537;0;5;2;0;1;1;87.43;6.92
4538;0;5;3;0;1;1;71.26;1.13
4539;1;5;2;1;0;2;74.55;0.56
4540;1;5;2;1;0;2;87.94;0.38
4541;2;5;2;0;0;2;52.99;0.87
4542;1;5;2;0;0;3;85.21;1.13
4543;2;5;2;0;0;3;87.41;3.27
4544;0;5;2;0;1;1;84.85;7.05
4545;0;5;2;0;1;1;50.35;7.24
4546;2;5;2;0;0;2;71.12;3.45
4547;1;5;2;1;0;2;59.02;1.12
4548;2;5;2;0;0;2;19.02;1.81
4549;1;5;2;0;0;2;82.05;0.49
4550;0;5;1;0;1;1;52.56;7.15
4551;0;5;1;0;1;1;50.89;7.32
4552;0;5;1;0;1;1;79.56;0.82
4553;0;5;1;0;1;1;44.32;7.13
4554;2;5;1;0;0;3;34.3;0.57
4555;0;5;1;0;1;1;72.79;7.23
4556;0;5;1;0;1;1;38.65;7.29
4557;0;5;1;0;1;1;53.58;7.32
4558;0;5;1;0;1;1;89.89;7.13
4559;1;5;1;0;1;1;39.39;1.1
4560;0;5;1;0;1;1;2.88;1.06
4561;3;5;1;0;1;1;70.43;3.01
4562;0;5;1;0;1;1;65.5;3.47
4563;0;5;1;0;1;1;35.45;8.77
4564;3;5;1;0;1;1;3.19;1.93
4565;0;5;1;0;1;1;89.22;6.96
4566;1;5;1;0;1;1;49.7;0.56
4567;0;5;2;0;1;1;51.99;7.41
4568;0;5;2;0;1;1;89.22;6.91
4569;0;5;2;0;1;1;86.16;7.03
4570;0;5;2;0;1;1;86.62;7.08
4571;0;5;2;0;1;1;89.67;7.02
4572;0;5;2;0;1;1;63.6;7.24
4573;0;5;2;0;1;1;49.17;5.17
4574;0;5;1;0;1;1;4.2;3.66
4575;0;5;1;0;1;1;87.01;6.97
4576;0;5;1;0;1;1;69.86;5.59
4577;0;5;1;0;1;1;58.97;2.06
4578;1;5;1;0;0;2;35.54;0.65
4579;1;5;1;1;0;2;60.52;0.74
4580;0;5;1;0;1;1;21.19;7.26
4581;0;5;1;0;1;1;26.12;7.3
4582;1;5;1;0;1;1;52.99;0.87
4583;3;5;1;0;1;1;13.01;2.14
4584;0;5;1;0;1;1;46.29;3.41
4585;3;5;1;0;1;1;86.13;1.4
4586;0;5;1;0;1;1;88.33;6.91
4587;0;5;1;0;1;1;87.6;4.83
4588;0;5;3;0;1;1;40.51;3.38
4589;0;5;1;0;1;1;88.63;6.22
4590;0;5;1;0;1;1;87.86;6.86
4591;0;5;1;0;1;1;78.17;6.24
4592;0;5;1;0;1;1;32.91;7.3
4593;0;5;1;0;1;1;48.92;2.27
4594;0;5;1;0;1;1;4.64;7.28
4595;0;5;1;0;1;1;34.56;7.18
4596;0;5;1;0;1;1;1.31;4.67
4597;0;5;1;0;1;1;32.79;7.22
4598;1;5;2;0;1;1;78.83;0.76
4599;3;5;2;0;1;1;9.82;1.57
4600;1;5;2;0;0;2;58.33;0.69
4601;0;5;2;0;1;1;72.82;7.07
4602;0;5;2;1;1;1;56.66;6.54
4603;1;5;2;0;1;1;82.29;0.7
4604;1;5;2;0;0;2;87.12;0.8
4605;1;5;2;1;0;2;0.0;0.63
4606;0;5;2;0;1;1;9.33;4.3
4607;0;5;2;1;1;1;2.92;7.37
4608;2;5;2;1;0;2;16.0;1.55
4609;0;5;2;1;1;1;56.66;6.54
4610;0;5;1;0;1;1;66.87;6.41
4611;0;5;1;0;1;1;53.16;7.16
4612;0;5;1;0;1;1;69.55;7.2
4613;0;5;1;0;1;1;42.81;7.17
4614;0;5;1;0;1;1;1.79;5.16
4615;0;5;1;0;1;1;56.03;7.49
4616;0;5;1;0;1;1;43.43;7.25
4617;0;5;1;0;1;1;53.73;7.44
4618;0;5;2;0;1;1;88.99;6.86
4619;2;5;2;1;0;2;24.46;0.52
4620;0;5;2;0;1;1;51.43;6.71
4621;1;5;2;0;0;2;80.02;0.54
4622;1;5;2;0;0;2;68.3;0.69
4623;0;5;2;0;1;1;64.56;7.24
4624;1;5;2;0;1;1;72.1;1.18
4625;0;5;2;0;1;1;63.2;5.82
4626;0;5;2;0;1;1;89.22;6.96
4627;0;5;2;1;1;1;63.22;7.14
4628;0;5;2;0;1;1;45.93;8.57
4629;0;5;2;1;1;1;51.15;7.36
4630;0;5;2;0;1;1;20.1;7.33
4631;0;5;2;0;1;1;71.12;6.11
4632;0;5;2;0;1;1;33.5;7.28
4633;0;5;1;0;1;1;9.52;5.83
4634;1;5;1;0;0;2;88.56;0.54
4635;0;5;1;1;1;1;35.51;7.19
4636;0;5;1;0;1;1;29.35;7.21
4637;1;5;1;1;0;2;21.42;1.03
4638;2;5;1;0;0;3;88.23;3.06
4639;1;5;2;1;1;1;60.04;1.05
4640;1;5;2;0;0;3;69.83;0.74
4641;0;5;2;0;1;1;25.64;8.05
4642;0;5;2;0;1;1;16.99;8.43
4643;0;5;2;0;1;1;40.75;7.3
4644;0;5;2;0;1;1;6.67;8.77
4645;0;5;2;0;1;1;62.12;7.45
4646;0;5;2;0;1;1;45.82;7.32
4647;5;5;1;0;1;1;20.31;0.62
4648;0;5;1;0;1;1;59.59;7.21
4649;2;5;1;0;1;1;86.75;1.66
4650;3;5;1;0;1;1;62.5;2.54
4651;0;5;1;0;1;1;44.04;7.32
4652;1;5;1;0;1;1;68.72;1.15
4653;3;5;1;0;1;1;69.99;2.79
4654;0;5;1;0;1;1;22.69;7.22
4655;3;5;1;1;1;1;81.07;3.04
4656;3;5;1;0;1;1;74.64;2.39
4657;0;5;1;0;1;1;81.69;6.98
4658;3;5;1;0;1;1;26.62;2.03
4659;1;5;1;1;0;2;72.56;0.67
4660;0;5;1;0;1;1;89.22;6.91
4661;4;5;1;0;1;1;85.69;0.54
4662;3;5;1;0;0;1;64.71;1.48
4663;5;5;1;0;1;1;10.49;0.59
4664;1;5;1;0;1;1;69.35;1.03
4665;2;5;2;0;0;2;72.86;1.23
4666;0;5;2;0;1;1;44.93;7.21
4667;0;5;2;0;1;1;49.9;6.58
4668;0;5;3;0;1;1;4.68;7.23
4669;0;5;3;0;1;1;23.72;2.4
4670;0;5;1;0;1;1;72.1;1.18
4671;0;5;1;0;1;1;0.92;3.33
4672;0;5;1;0;1;1;34.78;7.33
4673;0;5;2;0;1;1;9.35;6.26
4674;0;5;2;0;1;1;44.93;7.13
4675;1;5;2;1;1;1;58.33;0.69
4676;0;5;2;0;1;1;49.81;5.82
4677;0;5;2;0;1;1;79.82;1.14
4678;2;5;2;0;0;2;29.04;9.16
4679;0;5;2;0;1;1;60.17;7.23
4680;0;5;2;0;1;1;15.91;5.08
4681;2;5;2;0;0;2;73.39;0.89
4682;0;5;2;0;1;1;59.17;6.49
4683;0;5;2;0;1;1;51.88;7.22
4684;3;5;2;0;1;1;26.64;1.79
4685;1;5;3;1;1;1;31.48;0.62
4686;0;5;3;0;1;1;68.44;7.14
4687;1;5;3;1;1;1;72.34;0.84
4688;0;5;3;0;1;1;88.54;6.86
4689;0;5;1;1;1;1;48.33;7.67
4690;0;5;2;0;1;1;74.55;7.23
4691;1;5;2;1;0;2;26.86;0.83
4692;0;5;2;0;1;1;37.12;5.86
4693;0;5;2;0;1;1;56.26;7.15
4694;0;5;2;0;1;1;44.93;7.13
4695;1;5;2;0;1;1;37.16;1.06
4696;0;5;2;0;0;1;66.63;1.46
4697;0;5;2;0;1;1;36.46;7.48
4698;0;5;2;0;1;1;56.5;7.2
4699;1;5;1;1;0;2;85.69;0.54
4700;0;5;2;1;1;1;88.56;6.97
4701;0;5;2;1;1;1;22.75;7.34
4702;0;5;2;0;1;1;66.68;5.54
4703;0;5;2;0;1;1;46.04;7.81
4704;1;5;2;0;1;1;82.29;0.7
4705;0;5;2;0;1;1;86.01;4.83
4706;0;5;3;0;1;1;86.79;6.98
4707;0;5;2;0;1;1;54.85;6.62
4708;0;5;2;0;1;1;89.24;7.07
4709;0;5;2;0;1;1;29.68;6.06
4710;1;5;2;0;1;1;80.91;0.6
4711;0;5;2;0;1;1;74.85;7.16
4712;0;5;2;0;1;1;28.27;8.48
4713;0;5;2;0;1;1;33.5;7.47
4714;0;5;2;0;1;1;88.99;6.86
4715;0;5;2;0;1;1;63.99;7.21
4716;2;5;2;0;0;2;16.42;1.89
4717;4;5;3;0;1;1;54.15;0.53
4718;3;5;3;0;1;1;68.15;2.71
4719;5;5;3;0;1;1;0.0;0.42
4720;3;5;3;0;1;1;29.27;1.1
4721;2;5;1;0;0;3;59.42;2.3
4722;0;5;1;1;1;1;62.56;0.91
4723;0;5;1;0;1;1;34.67;7.25
4724;2;5;1;0;0;2;53.9;2.72
4725;2;5;1;0;0;2;55.13;4.31
4726;3;5;1;0;0;1;41.49;1.13
4727;0;5;1;0;1;1;88.55;6.91
4728;0;5;1;1;1;1;73.83;0.73
4729;2;5;1;0;0;3;58.33;0.69
4730;0;5;1;0;1;1;65.36;7.07
4731;3;5;1;1;1;1;0.0;0.69
4732;3;5;1;0;0;1;11.66;1.86
4733;0;5;1;0;1;1;87.3;0.86
4734;0;5;1;1;1;1;65.54;7.12
4735;0;5;1;0;1;1;48.27;7.18
4736;3;5;1;0;1;1;8.59;1.08
4737;0;5;1;0;1;1;49.38;7.34
4738;5;5;1;1;1;1;29.62;0.54
4739;0;5;1;0;1;1;30.64;3.36
4740;0;5;1;0;1;1;28.4;7.21
4741;0;5;1;0;1;1;48.47;7.37
4742;0;5;1;0;1;1;85.21;2.42
4743;0;5;1;1;1;1;6.93;1.78
4744;0;5;1;0;1;1;31.01;5.2
4745;0;5;1;0;1;1;87.21;5.26
4746;0;5;1;0;1;1;56.71;5.96
4747;2;5;1;0;0;3;18.0;2.08
4748;0;5;1;1;1;1;86.87;3.7
4749;0;5;1;0;0;1;61.52;2.68
4750;1;5;3;0;1;1;87.12;0.8
4751;1;5;3;0;1;1;46.61;1.55
4752;1;5;3;0;1;1;65.99;1.29
4753;0;5;3;0;1;1;77.26;1.65
4754;3;5;3;0;1;1;86.13;1.4
4755;3;5;1;0;1;1;67.43;1.51
4756;0;5;2;0;1;1;9.78;7.25
4757;0;5;2;0;1;1;48.51;7.29
4758;0;5;2;0;1;1;6.62;4.65
4759;0;5;2;0;1;1;12.09;3.07
4760;2;5;2;0;0;2;5.9;3.13
4761;0;5;1;0;1;1;46.45;7.17
4762;1;5;1;0;1;1;74.16;1.73
4763;3;5;1;0;1;1;81.28;4.17
4764;0;5;1;1;1;1;32.49;7.58
4765;0;5;1;0;1;1;35.89;6.03
4766;3;5;1;0;1;1;0.0;2.19
4767;0;5;1;0;1;1;89.76;3.16
4768;0;5;1;0;1;1;74.06;4.07
4769;0;5;1;0;1;1;44.04;7.4
4770;0;5;1;0;1;1;87.49;4.61
4771;0;5;1;0;1;1;27.98;7.42
4772;0;5;1;0;1;1;62.7;5.61
4773;0;5;1;0;1;1;76.38;1.54
4774;0;5;3;0;1;1;62.28;0.67
4775;4;5;3;0;1;1;8.87;0.69
4776;1;5;3;1;0;3;86.41;0.64
4777;4;5;3;0;1;1;24.83;0.64
4778;4;5;3;0;1;1;39.23;0.68
4779;1;5;3;0;1;1;75.89;0.61
4780;0;5;3;0;1;1;7.68;0.8
4781;3;5;3;0;1;1;52.99;0.6
4782;2;5;3;0;1;1;53.76;0.8
4783;1;5;2;1;0;2;76.74;0.88
4784;1;5;2;1;0;2;76.74;0.88
4785;1;5;2;0;0;3;72.93;0.5
4786;0;5;2;0;1;1;51.66;6.49
4787;0;5;2;0;1;1;60.67;5.47
4788;0;5;2;0;1;1;81.43;5.69
4789;0;5;2;0;1;1;49.01;5.89
4790;0;5;2;1;1;1;1.92;1.6
4791;0;5;2;0;1;1;53.24;7.36
4792;0;5;2;0;1;1;42.23;7.25
4793;0;5;2;0;1;1;41.63;5.24
4794;0;5;2;0;1;1;54.36;7.19
4795;0;5;2;0;1;1;80.27;3.42
4796;0;5;2;0;1;1;89.17;4.66
4797;3;5;2;0;1;1;58.93;5.5
4798;0;5;2;0;1;1;55.3;6.12
4799;0;5;2;0;1;1;15.97;6.03
4800;0;5;1;0;1;1;38.98;7.32
4801;3;5;1;0;1;1;53.68;1.8
4802;0;5;1;0;1;1;15.83;5.3
4803;0;5;1;0;1;1;40.43;7.27
4804;0;5;1;0;1;1;87.9;6.97
4805;0;5;1;0;1;1;87.88;6.92
4806;0;5;1;0;1;1;84.0;2.96
4807;0;5;1;0;1;1;20.25;7.27
4808;0;5;1;0;1;1;35.62;8.46
4809;1;5;1;0;0;2;74.55;0.56
4810;0;5;1;0;1;1;36.88;7.32
4811;4;5;3;0;1;1;3.86;0.8
4812;2;5;1;0;0;1;62.44;0.79
4813;0;5;1;0;0;1;59.97;0.62
4814;0;5;1;0;1;1;72.56;0.67
4815;0;5;2;1;1;1;31.18;7.35
4816;1;5;2;0;0;3;64.44;1.84
4817;0;5;2;0;1;1;49.43;7.26
4818;0;5;2;0;1;1;47.63;7.25
4819;1;5;2;1;0;2;45.46;0.9
4820;0;5;2;1;1;1;12.36;7.76
4821;1;5;2;0;0;2;45.46;0.9
4822;0;5;2;0;1;1;89.24;7.13
4823;0;5;2;0;1;1;9.7;5.72
4824;1;5;2;0;1;1;77.5;0.93
4825;2;5;2;0;0;2;43.36;1.09
4826;0;5;2;0;1;1;83.93;7.0
4827;2;5;2;0;0;2;54.06;1.72
4828;1;5;2;1;0;2;68.3;0.69
4829;0;5;2;0;1;1;2.05;7.48
4830;0;5;2;0;1;1;6.79;7.25
4831;1;5;2;0;0;2;57.86;0.89
4832;1;5;2;0;0;3;72.56;0.67
4833;0;5;2;0;1;1;49.65;7.38
4834;0;5;2;0;1;1;48.87;7.18
4835;0;5;2;0;1;1;26.99;8.26
4836;0;5;2;0;1;1;6.76;7.74
4837;0;5;1;1;1;1;26.5;7.2
4838;0;5;1;1;1;1;58.92;7.38
4839;0;5;1;0;1;1;0.0;7.31
4840;3;5;1;0;0;1;0.0;1.44
4841;0;5;1;1;1;1;52.48;7.23
4842;0;5;1;0;1;1;11.33;1.91
4843;0;5;3;0;1;1;45.22;7.4
4844;0;5;3;0;1;1;41.59;7.18
4845;0;5;3;0;1;1;55.84;0.65
4846;3;5;1;0;1;1;65.41;1.65
4847;3;5;1;1;1;1;50.67;1.59
4848;0;5;2;0;1;1;29.67;7.36
4849;0;5;2;1;1;1;54.77;6.23
4850;0;5;2;0;1;1;33.73;7.24
4851;0;5;2;0;1;1;39.84;7.28
4852;0;5;2;1;1;1;74.85;7.16
4853;3;5;2;0;1;1;80.2;0.87
4854;0;5;2;1;1;1;53.69;5.25
4855;1;5;2;0;0;2;54.55;1.18
4856;0;5;2;0;1;1;13.89;7.36
4857;0;5;2;0;1;1;31.77;8.34
4858;0;5;2;0;1;1;30.98;6.45
4859;1;5;2;1;0;2;29.62;0.54
4860;0;5;2;0;1;1;72.45;4.78
4861;0;5;2;0;1;1;47.57;8.2
4862;0;5;2;0;1;1;54.03;7.68
4863;0;5;2;0;1;1;57.68;7.23
4864;0;5;2;0;1;1;17.56;3.37
4865;0;5;2;0;1;1;0.0;7.69
4866;0;5;2;0;1;1;14.64;3.6
4867;0;5;2;0;1;1;22.97;7.41
4868;3;5;2;1;1;1;80.88;1.95
4869;0;5;2;0;1;1;45.39;5.04
4870;1;5;2;0;0;3;71.17;0.79
4871;0;5;2;0;1;1;0.84;7.31
4872;0;5;2;0;1;1;1.64;7.47
4873;0;5;2;0;1;1;29.7;4.76
4874;1;5;2;0;1;1;68.93;0.86
4875;4;5;1;0;1;1;76.74;0.88
4876;3;5;1;0;1;1;43.06;2.12
4877;1;5;1;0;1;1;82.29;0.7
4878;1;5;1;1;1;1;83.85;0.38
4879;0;5;1;0;1;1;13.18;1.65
4880;1;5;3;0;0;2;78.34;1.53
4881;1;5;2;0;1;1;77.5;0.93
4882;0;5;2;0;1;1;0.41;7.53
4883;0;5;2;1;1;1;37.21;7.35
4884;0;5;3;0;1;1;8.54;7.94
4885;3;5;1;0;1;1;78.0;0.71
4886;0;5;1;0;1;1;84.23;4.68
4887;0;5;1;0;1;1;4.81;4.47
4888;0;5;1;0;1;1;74.42;4.56
4889;0;5;1;0;1;1;83.27;3.56
4890;0;5;3;0;1;1;1.27;4.83
4891;3;5;3;0;1;1;68.41;2.3
4892;3;5;3;0;1;1;59.42;2.3
4893;3;5;3;0;1;1;85.77;2.74
4894;0;5;3;0;1;1;64.52;1.72
4895;1;5;3;0;1;1;0.0;0.69
4896;0;5;3;0;1;1;76.38;1.54
